Num_Acc,id_usager,id_vehicule,num_veh,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp,com,jour,mois,an,hrmn,lum,agg,int,atm,col,lat,long,catr,circ,nbv,surf,infra,situ,vma,catv,obs,obsm,choc,manv,motor,pluie_mm,pluie_presence,pluie_cumul_3h,pluie_cumul_6h,pluie_cumul_24h,temperature,grav_label,grav_ord,grave,type_vehicule,eclairage,atm_groupe,chaussee_mouillee,type_route,type_collision,role,equipement,sexe_label,en_agglomeration,motif,age,age_groupe,date_acc,jour_semaine,weekend,heure,nuit,heure_groupe,log_pluie_3h,log_pluie_6h,log_pluie_24h,pluie_6h_classe
202400000988,203 986 217,155 780 021,B01,1,1,1,2,1992.0,1,1,0,-1,-1, -1,-1,97411,6,6,2024,09:00,1,2,2,1,3," -20,87591000","55,44813200",4,1,1,1,0,1,50,7,0,2,3,1,1,0.0,0,0.0,0.4,1.200000000000002,20.3,indemne,0,0,voiture,jour,normale,0,communale,côté,conducteur,ceinture,femme,1,domicile-travail,32.0,25-35,2024-06-06,3,0,9,0,matin,0.0,0.33647223662121295,0.788457360364271,0-2 mm
202400000988,203 986 218,155 780 022,A01,1,1,4,2,2001.0,9,1,0,-1,-1, -1,-1,97411,6,6,2024,09:00,1,2,2,1,3," -20,87591000","55,44813200",4,1,1,1,0,1,50,7,0,2,2,1,1,0.0,0,0.0,0.4,1.200000000000002,20.3,blessé léger,1,0,voiture,jour,normale,0,communale,côté,conducteur,ceinture,femme,1,autre,23.0,18-25,2024-06-06,3,0,9,0,matin,0.0,0.33647223662121295,0.788457360364271,0-2 mm
202400000988,203 986 218,155 780 022,A01,1,1,4,2,2001.0,9,1,0,-1,-1, -1,-1,97411,6,6,2024,09:00,1,2,2,1,3," -20,87591000","55,44813200",4,1,1,1,0,1,50,7,0,2,2,1,1,0.0,0,0.0,0.4,1.200000000000002,20.3,blessé léger,1,0,voiture,jour,normale,0,communale,côté,conducteur,ceinture,femme,1,autre,23.0,18-25,2024-06-06,3,0,9,0,matin,0.0,0.33647223662121295,0.788457360364271,0-2 mm
202400000994,203 986 199,155 780 009,A01,1,1,1,1,2004.0,5,1,-1,-1,0,0,-1,97410,13,2,2024,16:25,1,2,1,1,3," -21,07229700","55,70307600",2,2,2,1,0,1,50,7,0,2,2,15,1,0.0,0,0.0,0.0,0.4000000000000036,,indemne,0,0,voiture,jour,normale,0,nationale,côté,conducteur,ceinture,homme,1,promenade,20.0,18-25,2024-02-13,1,0,16,0,après-midi,0.0,0.0,0.33647223662121545,0 mm
202400000994,203 986 200,155 780 010,B01,1,1,4,1,1998.0,5,6,2,-1,0,0,-1,97410,13,2,2024,16:25,1,2,1,1,3," -21,07229700","55,70307600",2,2,2,1,0,1,50,33,0,2,1,1,1,0.0,0,0.0,0.0,0.4000000000000036,,blessé léger,1,0,2RM >125cm³,jour,normale,0,nationale,côté,conducteur,gants 2RM,homme,1,promenade,26.0,25-35,2024-02-13,1,0,16,0,après-midi,0.0,0.0,0.33647223662121545,0 mm
202400001019,203 986 138,155 779 965,A01,2,2,4,2,1990.0,5,0,-1,-1,0,0,-1,97421,9,2,2024,02:00,3,1,1,5,7," -21,01317800","55,48019500",4,2,2,2,0,3,-1,36,0,0,1,1,1,0.4,1,0.9999999999999991,1.7999999999999998,11.8,17.7,blessé léger,1,0,autre,nuit sans éclairage,brouillard,1,communale,sans collision,passager,sans équipement,femme,0,promenade,34.0,25-35,2024-02-09,4,0,2,1,nuit/soirée,0.6931471805599448,1.0296194171811581,2.5494451709255714,0-2 mm
202400001019,203 986 139,155 779 965,A01,1,1,3,1,2005.0,5,0,-1,-1,0,0,-1,97421,9,2,2024,02:00,3,1,1,5,7," -21,01317800","55,48019500",4,2,2,2,0,3,-1,36,0,0,1,1,1,0.4,1,0.9999999999999991,1.7999999999999998,11.8,17.7,hospitalisé,2,1,autre,nuit sans éclairage,brouillard,1,communale,sans collision,conducteur,sans équipement,homme,0,promenade,19.0,18-25,2024-02-09,4,0,2,1,nuit/soirée,0.6931471805599448,1.0296194171811581,2.5494451709255714,0-2 mm
202400001176,203 985 784,155 779 699,A01,1,1,3,1,2006.0,5,2,6,-1,0,0,-1,97401,12,2,2024,19:30,1,2,1,1,1," -21,25105200","55,34173400",3,2,2,1,0,1,50,31,0,2,1,13,1,,0,,,,,hospitalisé,2,1,2RM 50-125cm³,jour,normale,0,départementale,frontale,conducteur,casque,homme,1,promenade,18.0,<18,2024-02-12,0,0,19,0,pointe soir,,,,
202400001176,203 985 785,155 779 700,B01,1,1,1,2,1977.0,5,1,-1,-1,0,0,-1,97401,12,2,2024,19:30,1,2,1,1,1," -21,25105200","55,34173400",3,2,2,1,0,1,50,7,0,2,1,1,1,,0,,,,,indemne,0,0,voiture,jour,normale,0,départementale,frontale,conducteur,ceinture,femme,1,promenade,47.0,35-50,2024-02-12,0,0,19,0,pointe soir,,,,
202400001183,203 985 766,155 779 686,A01,10,3,3,1,1962.0,0,0,-1,-1,6,1,2,97408,21,10,2024,07:41,1,1,1,1,6," -20,92475400","55,36740800",3,2,2,1,0,1,50,10,0,1,2,2,1,0.0,0,0.0,0.0,2.0000000000000036,18.6,hospitalisé,2,1,utilitaire,jour,normale,0,départementale,autre/multiple,piéton,sans équipement,homme,0,inconnu,62.0,50-65,2024-10-21,0,0,7,0,pointe matin,0.0,0.0,1.098612288668111,0 mm
202400001183,203 985 767,155 779 686,A01,1,1,1,1,1967.0,1,1,-1,-1,0,0,-1,97408,21,10,2024,07:41,1,1,1,1,6," -20,92475400","55,36740800",3,2,2,1,0,1,50,10,0,1,2,2,1,0.0,0,0.0,0.0,2.0000000000000036,18.6,indemne,0,0,utilitaire,jour,normale,0,départementale,autre/multiple,conducteur,ceinture,homme,0,domicile-travail,57.0,50-65,2024-10-21,0,0,7,0,pointe matin,0.0,0.0,1.098612288668111,0 mm
202400001294,203 985 509,155 779 500,B01,2,2,1,1,1996.0,5,1,-1,-1,0,0,-1,97414,8,6,2024,02:55,3,1,1,1,3," -21,24263843","55,45336103",2,2,2,1,0,1,80,7,0,9,3,1,1,0.0,0,0.0,0.0,0.0,,indemne,0,0,voiture,nuit sans éclairage,normale,0,nationale,côté,passager,ceinture,homme,0,promenade,28.0,25-35,2024-06-08,5,1,2,1,nuit/soirée,0.0,0.0,0.0,0 mm
202400001294,203 985 511,155 779 500,B01,1,1,1,2,2000.0,5,1,-1,-1,0,0,-1,97414,8,6,2024,02:55,3,1,1,1,3," -21,24263843","55,45336103",2,2,2,1,0,1,80,7,0,9,3,1,1,0.0,0,0.0,0.0,0.0,,indemne,0,0,voiture,nuit sans éclairage,normale,0,nationale,côté,conducteur,ceinture,femme,0,promenade,24.0,18-25,2024-06-08,5,1,2,1,nuit/soirée,0.0,0.0,0.0,0 mm
202400001294,203 985 514,155 779 501,A01,1,1,3,1,1998.0,5,2,6,-1,0,0,-1,97414,8,6,2024,02:55,3,1,1,1,3," -21,24263843","55,45336103",2,2,2,1,0,1,80,33,0,2,3,13,1,0.0,0,0.0,0.0,0.0,,hospitalisé,2,1,2RM >125cm³,nuit sans éclairage,normale,0,nationale,côté,conducteur,casque,homme,0,promenade,26.0,25-35,2024-06-08,5,1,2,1,nuit/soirée,0.0,0.0,0.0,0 mm
202400001324,203 985 420,155 779 441,A01,1,1,4,1,1993.0,0,8,0,-1,-1, -1,-1,97416,23,10,2024,23:20,3,1,1,1,1," -21,29842000","55,41974000",2,1,3,1,2,1,70,7,0,2,1,5,1,0.0,0,0.0,0.0,0.0,23.2,blessé léger,1,0,voiture,nuit sans éclairage,normale,0,nationale,frontale,conducteur,non déterminable,homme,0,inconnu,31.0,25-35,2024-10-23,2,0,23,1,nuit/soirée,0.0,0.0,0.0,0 mm
202400001324,203 985 421,155 779 442,B01,2,2,3,1,2002.0,1,1,0,-1,-1, -1,-1,97416,23,10,2024,23:20,3,1,1,1,1," -21,29842000","55,41974000",2,1,3,1,2,1,70,7,0,2,1,9,1,0.0,0,0.0,0.0,0.0,23.2,hospitalisé,2,1,voiture,nuit sans éclairage,normale,0,nationale,frontale,passager,ceinture,homme,0,domicile-travail,22.0,18-25,2024-10-23,2,0,23,1,nuit/soirée,0.0,0.0,0.0,0 mm
202400001324,203 985 423,155 779 442,B01,1,1,4,2,2000.0,1,1,0,-1,-1, -1,-1,97416,23,10,2024,23:20,3,1,1,1,1," -21,29842000","55,41974000",2,1,3,1,2,1,70,7,0,2,1,9,1,0.0,0,0.0,0.0,0.0,23.2,blessé léger,1,0,voiture,nuit sans éclairage,normale,0,nationale,frontale,conducteur,ceinture,femme,0,domicile-travail,24.0,18-25,2024-10-23,2,0,23,1,nuit/soirée,0.0,0.0,0.0,0 mm
202400001326,203 985 416,155 779 438,A01,10,3,4,1,1967.0,0,0,-1,-1,3,3,1,97416,23,10,2024,06:25,2,2,6,1,6," -21,28201000","55,47421000",3,2,2,1,0,8,50,7,0,1,2,16,1,,0,,,,,blessé léger,1,0,voiture,crépuscule,normale,0,départementale,autre/multiple,piéton,sans équipement,homme,1,inconnu,57.0,50-65,2024-10-23,2,0,6,0,pointe matin,,,,
202400001326,203 985 416,155 779 438,A01,10,3,4,1,1967.0,0,0,-1,-1,3,3,1,97416,23,10,2024,06:25,2,2,6,1,6," -21,28201000","55,47421000",3,2,2,1,0,1,50,7,0,1,2,16,1,,0,,,,,blessé léger,1,0,voiture,crépuscule,normale,0,départementale,autre/multiple,piéton,sans équipement,homme,1,inconnu,57.0,50-65,2024-10-23,2,0,6,0,pointe matin,,,,
202400001326,203 985 417,155 779 438,A01,1,1,1,1,1963.0,0,1,0,-1,-1, -1,-1,97416,23,10,2024,06:25,2,2,6,1,6," -21,28201000","55,47421000",3,2,2,1,0,8,50,7,0,1,2,16,1,,0,,,,,indemne,0,0,voiture,crépuscule,normale,0,départementale,autre/multiple,conducteur,ceinture,homme,1,inconnu,61.0,50-65,2024-10-23,2,0,6,0,pointe matin,,,,
202400001326,203 985 417,155 779 438,A01,1,1,1,1,1963.0,0,1,0,-1,-1, -1,-1,97416,23,10,2024,06:25,2,2,6,1,6," -21,28201000","55,47421000",3,2,2,1,0,1,50,7,0,1,2,16,1,,0,,,,,indemne,0,0,voiture,crépuscule,normale,0,départementale,autre/multiple,conducteur,ceinture,homme,1,inconnu,61.0,50-65,2024-10-23,2,0,6,0,pointe matin,,,,
202400001600,203 984 774,155 778 954,A01,1,1,3,1,1971.0,0,0,-1,-1,0,0,-1,97414,24,3,2024,15:15,1,2,1,1,6," -21,26682100","55,43893900",3,2,2,1,0,4,-1,7,6,0,2,0,1,,0,,,,,hospitalisé,2,1,voiture,jour,normale,0,départementale,autre/multiple,conducteur,sans équipement,homme,1,inconnu,53.0,50-65,2024-03-24,6,1,15,0,après-midi,,,,
202400001634,203 984 684,155 778 895,A01,10,3,4,1,1992.0,4,4,-1,-1,5,1,1,97408,11,7,2024,10:00,1,2,1,1,6," -20,95962600","55,32274400",4,1,1,1,0,6,50,50,0,1,1,7,3,0.0,0,0.0,0.0,0.0,25.1,blessé léger,1,0,EDP (trottinette),jour,normale,0,communale,autre/multiple,piéton,gilet réfléchissant,homme,1,utilisation pro,32.0,25-35,2024-07-11,3,0,10,0,matin,0.0,0.0,0.0,0 mm
202400001634,203 984 686,155 778 895,A01,1,1,4,1,2008.0,1,2,6,9,0,0,-1,97408,11,7,2024,10:00,1,2,1,1,6," -20,95962600","55,32274400",4,1,1,1,0,6,50,50,0,1,1,7,3,0.0,0,0.0,0.0,0.0,25.1,blessé léger,1,0,EDP (trottinette),jour,normale,0,communale,autre/multiple,conducteur,casque,homme,1,domicile-travail,16.0,<18,2024-07-11,3,0,10,0,matin,0.0,0.0,0.0,0 mm
202400001680,203 984 565,155 778 813,A01,10,3,4,2,2001.0,5,0,-1,-1,3,3,1,97411,22,3,2024,18:00,1,2,1,1,6," -20,87274000","55,44848000",2,2,2,1,6,1,50,33,0,1,1,2,1,0.0,0,0.0,0.0,0.0,22.7,blessé léger,1,0,2RM >125cm³,jour,normale,0,nationale,autre/multiple,piéton,sans équipement,femme,1,promenade,23.0,18-25,2024-03-22,4,0,18,0,pointe soir,0.0,0.0,0.0,0 mm
202400001680,203 984 566,155 778 813,A01,1,1,1,1,1998.0,1,2,6,-1,-1, -1,-1,97411,22,3,2024,18:00,1,2,1,1,6," -20,87274000","55,44848000",2,2,2,1,6,1,50,33,0,1,1,2,1,0.0,0,0.0,0.0,0.0,22.7,indemne,0,0,2RM >125cm³,jour,normale,0,nationale,autre/multiple,conducteur,casque,homme,1,domicile-travail,26.0,25-35,2024-03-22,4,0,18,0,pointe soir,0.0,0.0,0.0,0 mm
202400001734,203 984 435,155 778 718,A01,1,1,4,1,1999.0,0,1,0,-1,-1, -1,-1,97416,9,7,2024,04:30,3,1,1,1,7," -21,31292000","55,43782000",2,2,2,1,0,1,110,7,4,0,0,1,1,0.0,0,0.0,0.0,0.3999999999999999,17.9,blessé léger,1,0,voiture,nuit sans éclairage,normale,0,nationale,sans collision,conducteur,ceinture,homme,0,inconnu,25.0,18-25,2024-07-09,1,0,4,1,nuit/soirée,0.0,0.0,0.3364722366212129,0 mm
202400001736,203 984 431,155 778 713,A01,1,1,4,1,1960.0,1,2,5,-1,-1, -1,-1,97416,9,7,2024,17:25,2,1,1,1,3," -21,31967000","55,48943000",2,2,4,1,0,1,110,33,0,2,8,11,1,,0,,,,,blessé léger,1,0,2RM >125cm³,crépuscule,normale,0,nationale,côté,conducteur,casque,homme,0,domicile-travail,64.0,50-65,2024-07-09,1,0,17,0,pointe soir,,,,
202400001736,203 984 432,155 778 715,B01,1,1,1,1,1991.0,1,1,0,-1,-1, -1,-1,97416,9,7,2024,17:25,2,1,1,1,3," -21,31967000","55,48943000",2,2,4,1,0,1,110,7,0,2,7,1,1,,0,,,,,indemne,0,0,voiture,crépuscule,normale,0,nationale,côté,conducteur,ceinture,homme,0,domicile-travail,33.0,25-35,2024-07-09,1,0,17,0,pointe soir,,,,
202400001739,203 984 425,155 778 708,B01,1,1,1,1,1973.0,0,1,0,-1,-1, -1,-1,97416,9,7,2024,17:00,1,1,3,1,1," -21,28437000","55,46688000",3,2,2,1,0,1,50,7,0,2,1,15,1,,0,,,,,indemne,0,0,voiture,jour,normale,0,départementale,frontale,conducteur,ceinture,homme,0,inconnu,51.0,50-65,2024-07-09,1,0,17,0,pointe soir,,,,
202400001739,203 984 425,155 778 708,B01,1,1,1,1,1973.0,0,1,0,-1,-1, -1,-1,97416,9,7,2024,17:00,1,1,3,1,1," -21,28437000","55,46688000",3,-1,2,1,0,1,50,7,0,2,1,15,1,,0,,,,,indemne,0,0,voiture,jour,normale,0,départementale,frontale,conducteur,ceinture,homme,0,inconnu,51.0,50-65,2024-07-09,1,0,17,0,pointe soir,,,,
202400001739,203 984 427,155 778 710,A01,1,1,3,1,1969.0,0,2,6,-1,-1, -1,-1,97416,9,7,2024,17:00,1,1,3,1,1," -21,28437000","55,46688000",3,2,2,1,0,1,50,33,0,2,1,1,1,,0,,,,,hospitalisé,2,1,2RM >125cm³,jour,normale,0,départementale,frontale,conducteur,casque,homme,0,inconnu,55.0,50-65,2024-07-09,1,0,17,0,pointe soir,,,,
202400001739,203 984 427,155 778 710,A01,1,1,3,1,1969.0,0,2,6,-1,-1, -1,-1,97416,9,7,2024,17:00,1,1,3,1,1," -21,28437000","55,46688000",3,-1,2,1,0,1,50,33,0,2,1,1,1,,0,,,,,hospitalisé,2,1,2RM >125cm³,jour,normale,0,départementale,frontale,conducteur,casque,homme,0,inconnu,55.0,50-65,2024-07-09,1,0,17,0,pointe soir,,,,
202400001741,203 984 420,155 778 704,A01,1,1,4,1,1969.0,1,2,6,-1,-1, -1,-1,97411,9,7,2024,16:30,1,1,1,1,2," -20,89596000","55,37532000",2,1,3,1,2,1,90,30,0,2,1,1,1,0.0,0,0.0,0.0,0.4000000000000036,16.6,blessé léger,1,0,2RM ≤50cm³,jour,normale,0,nationale,arrière,conducteur,casque,homme,0,domicile-travail,55.0,50-65,2024-07-09,1,0,16,0,après-midi,0.0,0.0,0.33647223662121545,0 mm
202400001741,203 984 421,155 778 705,B01,2,2,1,2,2001.0,0,1,0,-1,-1, -1,-1,97411,9,7,2024,16:30,1,1,1,1,2," -20,89596000","55,37532000",2,1,3,1,2,1,90,7,0,2,6,1,1,0.0,0,0.0,0.0,0.4000000000000036,16.6,indemne,0,0,voiture,jour,normale,0,nationale,arrière,passager,ceinture,femme,0,inconnu,23.0,18-25,2024-07-09,1,0,16,0,après-midi,0.0,0.0,0.33647223662121545,0 mm
202400001741,203 984 422,155 778 705,B01,1,1,1,2,2001.0,9,1,0,-1,-1, -1,-1,97411,9,7,2024,16:30,1,1,1,1,2," -20,89596000","55,37532000",2,1,3,1,2,1,90,7,0,2,6,1,1,0.0,0,0.0,0.0,0.4000000000000036,16.6,indemne,0,0,voiture,jour,normale,0,nationale,arrière,conducteur,ceinture,femme,0,autre,23.0,18-25,2024-07-09,1,0,16,0,après-midi,0.0,0.0,0.33647223662121545,0 mm
202400002076,203 983 634,155 778 122,A01,1,1,4,1,2007.0,2,2,6,-1,-1, -1,-1,97411,29,11,2024,08:30,1,1,1,1,7," -20,91050000","55,50187000",4,2,2,1,9,1,50,31,12,0,0,14,1,0.0,0,0.0,0.0,0.0,27.1,blessé léger,1,0,2RM 50-125cm³,jour,normale,0,communale,sans collision,conducteur,casque,homme,0,domicile-école,17.0,<18,2024-11-29,4,0,8,0,pointe matin,0.0,0.0,0.0,0 mm
202400002082,203 983 622,155 778 112,A01,1,1,4,1,2005.0,5,2,0,-1,-1, -1,-1,97416,17,9,2024,15:15,1,2,9,1,3," -21,34365000","55,47388000",4,2,2,1,9,1,50,30,0,2,0,0,1,0.0,0,0.0,0.0,0.0,,blessé léger,1,0,2RM ≤50cm³,jour,normale,0,communale,côté,conducteur,casque,homme,1,promenade,19.0,18-25,2024-09-17,1,0,15,0,après-midi,0.0,0.0,0.0,0 mm
202400002082,203 983 624,155 778 114,B01,1,1,1,1,1993.0,5,1,0,-1,-1, -1,-1,97416,17,9,2024,15:15,1,2,9,1,3," -21,34365000","55,47388000",4,2,2,1,9,1,50,10,0,2,0,0,1,0.0,0,0.0,0.0,0.0,,indemne,0,0,utilitaire,jour,normale,0,communale,côté,conducteur,ceinture,homme,1,promenade,31.0,25-35,2024-09-17,1,0,15,0,après-midi,0.0,0.0,0.0,0 mm
202400002084,203 983 619,155 778 109,B01,1,1,4,2,2001.0,1,1,8,-1,-1, -1,-1,97416,17,9,2024,08:15,1,1,1,1,2," -21,31932000","55,48942000",2,3,4,1,9,1,110,7,0,2,4,1,1,0.0,0,0.0,0.0,0.0,,blessé léger,1,0,voiture,jour,normale,0,nationale,arrière,conducteur,ceinture,femme,0,domicile-travail,23.0,18-25,2024-09-17,1,0,8,0,pointe matin,0.0,0.0,0.0,0 mm
202400002084,203 983 620,155 778 110,A01,1,1,4,2,2002.0,1,1,8,-1,-1, -1,-1,97416,17,9,2024,08:15,1,1,1,1,2," -21,31932000","55,48942000",2,3,4,1,9,1,110,7,0,2,1,2,2,0.0,0,0.0,0.0,0.0,,blessé léger,1,0,voiture,jour,normale,0,nationale,arrière,conducteur,ceinture,femme,0,domicile-travail,22.0,18-25,2024-09-17,1,0,8,0,pointe matin,0.0,0.0,0.0,0 mm
202400002086,203 983 614,155 778 105,A01,1,1,4,1,1964.0,9,2,8,-1,-1, -1,-1,97407,17,9,2024,11:45,1,2,1,1,3," -20,93251000","55,29487000",4,1,1,1,0,5,30,80,1,2,2,26,3,0.0,0,0.0,0.0,0.0,24.4,blessé léger,1,0,vélo/VAE,jour,normale,0,communale,côté,conducteur,casque,homme,1,autre,60.0,50-65,2024-09-17,1,0,11,0,matin,0.0,0.0,0.0,0 mm
202400002086,203 983 616,155 778 107,B01,1,1,1,2,1991.0,0,1,0,-1,-1, -1,-1,97407,17,9,2024,11:45,1,2,1,1,3," -20,93251000","55,29487000",4,1,1,1,0,5,30,7,0,9,3,23,2,0.0,0,0.0,0.0,0.0,24.4,indemne,0,0,voiture,jour,normale,0,communale,côté,conducteur,ceinture,femme,1,inconnu,33.0,25-35,2024-09-17,1,0,11,0,matin,0.0,0.0,0.0,0 mm
202400002314,203 983 069,155 777 697,A01,1,1,4,1,1981.0,1,2,6,-1,-1, -1,-1,97416,29,4,2024,16:55,1,2,1,1,3," -21,33590000","55,46901000",4,2,2,1,0,1,30,33,0,2,2,17,1,0.0,0,0.0,0.0,4.5,,blessé léger,1,0,2RM >125cm³,jour,normale,0,communale,côté,conducteur,casque,homme,1,domicile-travail,43.0,35-50,2024-04-29,0,0,16,0,après-midi,0.0,0.0,1.7047480922384253,0 mm
202400002314,203 983 072,155 777 699,B01,1,1,1,2,1977.0,1,1,8,-1,-1, -1,-1,97416,29,4,2024,16:55,1,2,1,1,3," -21,33590000","55,46901000",4,2,2,1,0,1,30,7,0,2,1,15,1,0.0,0,0.0,0.0,4.5,,indemne,0,0,voiture,jour,normale,0,communale,côté,conducteur,ceinture,femme,1,domicile-travail,47.0,35-50,2024-04-29,0,0,16,0,après-midi,0.0,0.0,1.7047480922384253,0 mm
202400002317,203 983 061,155 777 690,B01,1,1,4,2,1989.0,0,2,0,-1,-1, -1,-1,97411,29,4,2024,07:30,1,2,1,1,2," -20,90830040","55,50335276",3,2,0,1,0,8,30,33,0,2,4,0,1,0.0,0,0.0,0.0,0.0,25.7,blessé léger,1,0,2RM >125cm³,jour,normale,0,départementale,arrière,conducteur,casque,femme,1,inconnu,35.0,25-35,2024-04-29,0,0,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400002317,203 983 063,155 777 692,A01,1,1,1,2,1992.0,0,1,0,-1,-1, -1,-1,97411,29,4,2024,07:30,1,2,1,1,2," -20,90830040","55,50335276",3,2,0,1,0,8,30,7,0,2,1,26,1,0.0,0,0.0,0.0,0.0,25.7,indemne,0,0,voiture,jour,normale,0,départementale,arrière,conducteur,ceinture,femme,1,inconnu,32.0,25-35,2024-04-29,0,0,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400002461,203 982 749,155 777 453,A01,1,1,3,1,1990.0,0,2,6,-1,0,0,-1,97413,30,11,2024,15:05,1,1,1,2,6," -21,17786500","55,32778900",3,2,2,2,0,3,80,33,6,0,0,1,1,0.0,0,0.0,0.0,0.0,,hospitalisé,2,1,2RM >125cm³,jour,pluie,1,départementale,autre/multiple,conducteur,casque,homme,0,inconnu,34.0,25-35,2024-11-30,5,1,15,0,après-midi,0.0,0.0,0.0,0 mm
202400002550,203 982 538,155 777 305,A01,1,1,4,1,1989.0,4,1,-1,-1,0,0,-1,97417,13,8,2024,11:20,1,2,1,1,1," -21,36039400","55,76442900",2,2,2,1,0,1,-1,7,1,0,1,13,0,0.0,0,0.0,0.0,1.6000000000000036,26.5,blessé léger,1,0,voiture,jour,normale,0,nationale,frontale,conducteur,ceinture,homme,1,utilisation pro,35.0,25-35,2024-08-13,1,0,11,0,matin,0.0,0.0,0.9555114450274378,0 mm
202400002550,203 982 540,155 777 307,B01,1,1,4,1,1979.0,4,0,-1,-1,0,0,-1,97417,13,8,2024,11:20,1,2,1,1,1," -21,36039400","55,76442900",2,2,2,1,0,1,-1,10,0,2,1,24,1,0.0,0,0.0,0.0,1.6000000000000036,26.5,blessé léger,1,0,utilitaire,jour,normale,0,nationale,frontale,conducteur,sans équipement,homme,1,utilisation pro,45.0,35-50,2024-08-13,1,0,11,0,matin,0.0,0.0,0.9555114450274378,0 mm
202400002607,203 982 408,155 777 214,A01,1,1,3,1,1995.0,5,2,6,-1,-1, -1,-1,97416,11,8,2024,11:00,1,1,1,1,6," -21,29050000","55,45091000",3,-1,2,1,0,1,70,33,14,0,9,1,1,,0,,,,,hospitalisé,2,1,2RM >125cm³,jour,normale,0,départementale,autre/multiple,conducteur,casque,homme,0,promenade,29.0,25-35,2024-08-11,6,1,11,0,matin,,,,
202400002671,203 982 253,155 777 100,A01,1,1,3,1,1991.0,5,2,6,-1,0,0,-1,97415,10,8,2024,17:24,1,2,1,1,7," -21,05839800","55,26599000",3,2,2,1,0,1,-1,2,0,0,0,1,1,,0,,,,,hospitalisé,2,1,2RM ≤50cm³,jour,normale,0,départementale,sans collision,conducteur,casque,homme,1,promenade,33.0,25-35,2024-08-10,5,1,17,0,pointe soir,,,,
202400002770,203 982 032,155 776 952,A01,1,1,1,1,1966.0,0,1,0,-1,-1, -1,-1,97411,29,11,2024,23:10,5,2,1,1,2," -20,91633000","55,49410000",3,2,2,1,0,1,50,7,0,2,6,1,1,0.0,0,0.0,0.0,0.0,25.1,indemne,0,0,voiture,nuit éclairage allumé,normale,0,départementale,arrière,conducteur,ceinture,homme,1,inconnu,58.0,50-65,2024-11-29,4,0,23,1,nuit/soirée,0.0,0.0,0.0,0 mm
202400002770,203 982 033,155 776 953,B01,1,1,4,1,1994.0,0,8,0,-1,-1, -1,-1,97411,29,11,2024,23:10,5,2,1,1,2," -20,91633000","55,49410000",3,2,2,1,0,1,50,32,0,2,9,1,1,0.0,0,0.0,0.0,0.0,25.1,blessé léger,1,0,2RM 50-125cm³,nuit éclairage allumé,normale,0,départementale,arrière,conducteur,non déterminable,homme,1,inconnu,30.0,25-35,2024-11-29,4,0,23,1,nuit/soirée,0.0,0.0,0.0,0 mm
202400002773,203 982 022,155 776 948,A01,2,2,1,1,1991.0,0,1,0,-1,-1, -1,-1,97416,10,2,2024,05:50,2,1,1,1,7," -21,30455000","55,42772000",2,3,4,1,0,1,110,7,7,0,1,1,1,0.0,0,0.0,0.0,0.0,25.5,indemne,0,0,voiture,crépuscule,normale,0,nationale,sans collision,passager,ceinture,homme,0,inconnu,33.0,25-35,2024-02-10,5,1,5,1,nuit/soirée,0.0,0.0,0.0,0 mm
202400002773,203 982 024,155 776 948,A01,1,1,4,2,1984.0,5,1,8,-1,-1, -1,-1,97416,10,2,2024,05:50,2,1,1,1,7," -21,30455000","55,42772000",2,3,4,1,0,1,110,7,7,0,1,1,1,0.0,0,0.0,0.0,0.0,25.5,blessé léger,1,0,voiture,crépuscule,normale,0,nationale,sans collision,conducteur,ceinture,femme,0,promenade,40.0,35-50,2024-02-10,5,1,5,1,nuit/soirée,0.0,0.0,0.0,0 mm
202400003002,203 981 487,155 776 565,A01,1,1,4,2,1998.0,5,1,8,-1,-1, -1,-1,97407,9,2,2024,06:15,2,1,9,1,7," -20,95430000","55,30865000",2,1,2,1,0,8,50,7,0,0,1,1,1,0.0,0,0.0,0.0,4.2,25.8,blessé léger,1,0,voiture,crépuscule,normale,0,nationale,sans collision,conducteur,ceinture,femme,0,promenade,26.0,25-35,2024-02-09,4,0,6,0,pointe matin,0.0,0.0,1.6486586255873816,0 mm
202400003068,203 981 320,155 776 440,A01,1,1,4,1,1998.0,4,2,6,-1,-1, -1,-1,97411,6,6,2024,09:00,1,2,1,1,7," -20,88694000","55,45744000",4,2,2,1,0,1,30,33,0,0,0,1,1,0.0,0,0.0,0.0,0.4000000000000036,22.0,blessé léger,1,0,2RM >125cm³,jour,normale,0,communale,sans collision,conducteur,casque,homme,1,utilisation pro,26.0,25-35,2024-06-06,3,0,9,0,matin,0.0,0.0,0.33647223662121545,0 mm
202400003224,203 980 951,155 776 161,A01,1,1,3,1,2014.0,5,8,0,-1,-1, -1,-1,97411,22,10,2024,15:10,1,1,9,1,1," -20,89720000","55,48630000",4,1,1,1,0,1,30,1,0,2,1,1,5,0.0,0,0.0,0.0,0.0,25.9,hospitalisé,2,1,vélo/VAE,jour,normale,0,communale,frontale,conducteur,non déterminable,homme,0,promenade,10.0,<18,2024-10-22,1,0,15,0,après-midi,0.0,0.0,0.0,0 mm
